_time,_value,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2021-01-01 00:00:00,4.3,0.4,89.4,0.0,1.6,315.7,1.6,1.0,0.0
2021-01-01 01:00:00,4.1,0.4,88.6,0.0,0.8,340.7,0.7,1.0,0.0
2021-01-01 02:00:00,4.0,0.0,89.1,0.0,0.6,226.3,0.5,1.0,0.0
2021-01-01 03:00:00,3.8,0.2,91.7,0.0,0.7,17.9,0.4,1.0,0.0
2021-01-01 04:00:00,3.5,0.0,90.3,0.0,0.8,185.7,0.3,1.0,0.0
2021-01-01 05:00:00,3.3,0.0,90.9,0.0,1.2,322.9,1.1,1.0,0.0
2021-01-01 06:00:00,2.7,0.2,92.7,0.0,1.3,323.9,1.1,1.0,0.0
2021-01-01 07:00:00,2.7,0.0,94.0,0.0,0.4,186.2,0.1,1.0,0.0
2021-01-01 08:00:00,2.9,0.0,94.3,5.5,0.6,68.6,0.3,1.0,0.0
2021-01-01 09:00:00,3.4,0.6,93.1,17.4,1.3,59.6,0.9,1.0,0.0
2021-01-01 10:00:00,3.5,0.6,93.3,24.0,1.0,329.4,0.7,1.0,0.0
2021-01-01 11:00:00,3.9,0.4,94.1,54.1,0.9,355.6,0.7,1.0,0.0
2021-01-01 12:00:00,3.9,1.3,94.3,41.8,1.7,294.4,1.6,1.0,0.0
2021-01-01 13:00:00,4.3,0.8,92.5,42.0,0.5,110.5,0.1,1.0,0.0
2021-01-01 14:00:00,5.0,1.3,92.2,75.5,0.9,62.4,0.7,1.0,0.0
2021-01-01 15:00:00,5.4,0.0,92.4,35.8,1.5,77.5,1.7,1.0,0.0
2021-01-01 16:00:00,5.6,0.0,92.5,6.7,1.5,129.2,1.3,1.0,0.0
2021-01-01 17:00:00,5.3,0.0,91.2,0.0,0.5,325.6,0.1,1.0,0.0
2021-01-01 18:00:00,4.0,0.0,93.3,0.0,2.2,285.4,2.0,1.0,0.0
2021-01-01 19:00:00,3.0,0.0,93.7,0.0,3.1,287.7,2.8,1.0,0.0
2021-01-01 20:00:00,2.7,0.0,94.1,0.0,2.9,283.4,2.7,1.0,0.0
2021-01-01 21:00:00,2.7,0.0,93.9,0.0,2.8,287.1,2.6,1.0,0.0
2021-01-01 22:00:00,2.5,0.0,95.1,0.0,2.6,286.7,2.4,1.0,0.0
2021-01-01 23:00:00,2.6,0.0,93.8,0.0,2.6,282.0,2.3,1.0,0.0
2021-01-02 00:00:00,2.5,0.0,94.1,0.0,1.9,294.4,1.8,1.0,0.0
2021-01-02 01:00:00,2.5,0.0,93.7,0.0,1.9,291.4,1.8,1.0,0.0
2021-01-02 02:00:00,2.6,0.0,93.6,0.0,1.2,288.8,1.1,1.0,0.0
2021-01-02 03:00:00,2.6,0.2,94.2,0.0,1.5,268.1,1.4,1.0,0.0
2021-01-02 04:00:00,2.7,1.4,93.8,0.0,1.4,279.4,1.3,1.0,0.0
2021-01-02 05:00:00,2.8,0.0,94.1,0.0,1.5,281.7,1.3,1.0,0.0
2021-01-02 06:00:00,3.0,0.2,93.6,0.0,0.8,8.1,0.2,1.0,0.0
2021-01-02 07:00:00,3.1,0.0,93.2,0.0,0.7,235.1,0.6,1.0,0.0
2021-01-02 08:00:00,3.2,0.2,94.1,8.4,0.6,319.8,0.4,1.0,0.0
2021-01-02 09:00:00,3.7,1.2,94.7,25.6,1.0,9.2,0.8,1.0,0.0
2021-01-02 10:00:00,4.6,0.2,93.1,45.9,0.7,43.4,0.6,1.0,0.0
2021-01-02 11:00:00,5.1,0.4,94.3,67.6,1.1,66.9,0.3,1.0,0.0
2021-01-02 12:00:00,6.0,0.0,95.6,88.3,0.8,122.2,0.3,1.0,0.0
2021-01-02 13:00:00,6.4,0.0,93.3,102.8,1.6,128.0,0.8,1.0,0.0
2021-01-02 14:00:00,7.2,0.0,89.4,143.1,1.2,137.9,0.7,1.0,0.0
2021-01-02 15:00:00,7.2,0.0,89.3,78.7,1.6,61.6,1.5,1.0,0.0
2021-01-02 16:00:00,7.0,0.0,89.4,14.4,1.6,63.1,1.6,1.0,0.0
2021-01-02 17:00:00,7.1,0.0,90.0,0.0,1.3,77.0,1.1,1.0,0.0
2021-01-02 18:00:00,7.2,0.0,91.0,0.0,0.9,101.4,0.5,1.0,0.0
2021-01-02 19:00:00,7.1,0.0,90.5,0.0,1.1,58.5,0.8,1.0,0.0
2021-01-02 20:00:00,6.8,0.2,89.3,0.0,1.7,99.7,1.6,1.0,0.0
2021-01-02 21:00:00,6.6,0.0,89.4,0.0,2.5,102.3,2.3,1.0,0.0
2021-01-02 22:00:00,6.7,0.0,89.4,0.0,2.8,113.2,2.7,1.0,0.0
2021-01-02 23:00:00,7.0,0.0,86.3,0.0,3.3,125.5,3.0,1.0,0.0
2021-01-03 00:00:00,6.8,0.0,83.6,0.0,2.2,141.2,2.0,0.0,0.0
2021-01-03 01:00:00,6.6,0.0,81.5,0.0,2.9,207.0,2.4,0.0,0.0
2021-01-03 02:00:00,6.2,0.0,79.3,0.0,2.1,145.7,1.6,0.0,0.0
2021-01-03 03:00:00,5.3,0.0,82.3,0.0,1.4,98.1,1.3,0.0,0.0
2021-01-03 04:00:00,5.1,0.0,82.8,0.0,1.9,150.1,1.7,0.0,0.0
2021-01-03 05:00:00,4.9,0.2,80.3,0.0,1.2,123.5,0.9,1.0,0.0
2021-01-03 06:00:00,5.3,0.0,78.4,0.0,1.5,97.8,1.3,0.0,0.0
2021-01-03 07:00:00,4.8,0.0,81.1,0.0,1.1,89.8,1.1,0.0,0.0
2021-01-03 08:00:00,4.5,0.0,85.0,31.6,0.7,148.8,0.4,0.0,0.0
2021-01-03 09:00:00,5.4,0.0,82.4,98.7,1.4,222.0,0.5,0.0,0.0
2021-01-03 10:00:00,6.4,0.0,79.6,143.7,0.5,148.5,0.1,0.0,0.1
2021-01-03 11:00:00,7.1,0.0,79.3,174.3,1.0,285.0,0.5,0.0,0.1
2021-01-03 12:00:00,5.2,0.0,87.4,230.7,1.7,313.5,1.6,0.0,0.1
2021-01-03 13:00:00,5.9,0.0,87.1,151.6,1.3,288.9,1.0,0.0,0.1
2021-01-03 14:00:00,6.0,0.0,87.6,120.4,1.1,297.4,1.0,0.0,0.0
2021-01-03 15:00:00,5.7,0.0,90.4,62.7,1.6,274.2,1.5,0.0,0.0
2021-01-03 16:00:00,5.7,0.0,87.1,12.0,2.0,256.6,1.9,0.0,0.0
2021-01-03 17:00:00,5.4,0.0,84.7,0.0,1.7,258.9,1.6,0.0,0.0
2021-01-03 18:00:00,4.8,0.0,85.6,0.0,1.5,308.3,1.1,0.0,0.0
2021-01-03 19:00:00,4.5,0.0,85.7,0.0,1.8,248.7,1.6,0.0,0.0
2021-01-03 20:00:00,4.8,0.0,85.9,0.0,2.2,267.9,2.0,0.0,0.0
2021-01-03 21:00:00,4.7,0.0,86.7,0.0,1.7,260.5,1.5,0.0,0.0
2021-01-03 22:00:00,4.7,0.0,85.3,0.0,1.8,263.5,1.6,0.0,0.0
2021-01-03 23:00:00,4.7,0.0,87.0,0.0,2.1,260.1,1.9,0.0,0.0
2021-01-04 00:00:00,4.6,0.0,90.1,0.0,2.6,264.9,2.3,0.0,0.0
2021-01-04 01:00:00,4.7,0.0,90.1,0.0,2.7,271.9,2.4,0.0,0.0
2021-01-04 02:00:00,4.8,0.2,90.4,0.0,1.7,293.0,1.6,1.0,0.0
2021-01-04 03:00:00,4.8,0.0,91.0,0.0,1.3,299.1,1.1,1.0,0.0
2021-01-04 04:00:00,4.6,0.0,93.1,0.0,1.7,271.9,1.6,1.0,0.0
2021-01-04 05:00:00,4.7,0.0,92.3,0.0,1.4,272.1,1.2,1.0,0.0
2021-01-04 06:00:00,4.7,0.0,92.2,0.0,1.4,292.3,1.2,1.0,0.0
2021-01-04 07:00:00,4.7,0.0,92.0,0.0,1.1,279.0,1.0,1.0,0.0
2021-01-04 08:00:00,4.3,0.0,92.7,33.2,1.5,251.5,1.4,1.0,0.0
2021-01-04 09:00:00,4.5,0.0,92.6,103.0,1.7,263.3,1.6,1.0,0.0
2021-01-04 10:00:00,5.0,0.0,89.6,178.1,1.6,284.0,1.4,1.0,0.1
2021-01-04 11:00:00,5.8,0.0,86.5,186.3,1.2,304.9,1.1,0.0,0.1
2021-01-04 12:00:00,6.2,0.0,83.8,182.9,1.0,342.4,0.7,0.0,0.1
2021-01-04 13:00:00,6.5,0.0,81.9,159.4,1.0,20.0,0.8,0.0,0.1
2021-01-04 14:00:00,6.7,0.0,81.1,98.8,1.0,54.3,0.8,0.0,0.0
2021-01-04 15:00:00,6.4,0.0,82.1,49.7,1.7,54.2,1.4,0.0,0.0
2021-01-04 16:00:00,6.0,0.0,83.9,10.0,1.5,73.0,1.3,0.0,0.0
2021-01-04 17:00:00,5.7,0.0,84.9,0.0,1.0,97.1,0.9,0.0,0.0
2021-01-04 18:00:00,5.7,0.0,83.9,0.0,0.9,140.8,0.5,0.0,0.0
2021-01-04 19:00:00,5.4,0.0,84.6,0.0,1.2,78.3,1.1,0.0,0.0
2021-01-04 20:00:00,5.1,0.0,86.6,0.0,0.7,339.5,0.2,0.0,0.0
2021-01-04 21:00:00,4.8,0.0,87.6,0.0,0.8,255.1,0.5,0.0,0.0
2021-01-04 22:00:00,4.2,0.2,87.1,0.0,0.6,112.4,0.2,1.0,0.0
2021-01-04 23:00:00,4.3,0.0,86.7,0.0,1.0,110.2,1.0,0.0,0.0
2021-01-05 00:00:00,3.7,0.0,90.0,0.0,1.3,111.4,1.2,1.0,0.0
2021-01-05 01:00:00,4.2,0.0,89.9,0.0,1.7,80.2,1.4,1.0,0.0
2021-01-05 02:00:00,4.1,0.0,89.8,0.0,1.5,77.6,1.3,1.0,0.0
2021-01-05 03:00:00,3.9,0.0,91.1,0.0,1.7,115.7,1.4,1.0,0.0
2021-01-05 04:00:00,3.7,0.0,91.4,0.0,1.4,167.2,1.3,1.0,0.0
2021-01-05 05:00:00,3.6,0.0,92.4,0.0,1.7,100.4,1.6,1.0,0.0
2021-01-05 06:00:00,3.6,0.0,92.3,0.0,1.5,126.0,1.4,1.0,0.0
2021-01-05 07:00:00,3.6,0.4,93.3,0.0,1.2,94.6,1.1,1.0,0.0
2021-01-05 08:00:00,3.7,0.6,93.4,6.9,2.3,97.5,2.3,1.0,0.0
2021-01-05 09:00:00,3.9,1.2,93.2,21.4,2.2,99.6,2.1,1.0,0.0
2021-01-05 10:00:00,4.1,0.4,93.1,36.7,2.0,105.7,1.9,1.0,0.0
2021-01-05 11:00:00,4.4,1.1,92.4,30.1,2.2,127.3,1.8,1.0,0.0
2021-01-05 12:00:00,4.8,0.4,90.6,70.0,2.2,101.1,2.0,1.0,0.0
2021-01-05 13:00:00,5.3,0.0,90.7,102.3,2.1,96.8,1.9,1.0,0.0
2021-01-05 14:00:00,5.6,0.0,89.5,74.9,1.8,102.5,1.6,1.0,0.0
2021-01-05 15:00:00,6.1,0.0,86.6,51.5,1.0,150.9,1.0,0.0,0.0
2021-01-05 16:00:00,5.7,0.0,87.6,10.6,1.5,139.7,1.5,1.0,0.0
2021-01-05 17:00:00,5.2,0.0,87.5,0.0,0.6,265.0,0.5,0.0,0.0
2021-01-05 18:00:00,4.2,0.0,88.2,0.0,1.5,268.4,1.3,0.0,0.0
2021-01-05 19:00:00,4.0,0.0,90.2,0.0,1.5,302.6,1.5,1.0,0.0
2021-01-05 20:00:00,3.9,0.0,91.3,0.0,1.7,275.7,1.6,1.0,0.0
2021-01-05 21:00:00,3.8,0.0,91.3,0.0,1.3,266.5,1.2,1.0,0.0
2021-01-05 22:00:00,3.8,0.0,90.3,0.0,1.3,308.5,1.1,1.0,0.0
2021-01-05 23:00:00,3.7,0.0,91.1,0.0,1.2,326.1,0.8,1.0,0.0
2021-01-06 00:00:00,3.6,0.0,91.3,0.0,0.9,268.4,0.4,1.0,0.0
2021-01-06 01:00:00,3.7,0.0,91.7,0.0,0.7,244.1,0.6,1.0,0.0
2021-01-06 02:00:00,3.2,0.0,90.3,0.0,0.4,196.4,0.5,1.0,0.0
2021-01-06 03:00:00,2.9,0.0,91.4,0.0,0.8,53.9,0.5,1.0,0.0
2021-01-06 04:00:00,2.7,0.0,90.6,0.0,0.9,135.4,0.2,1.0,0.0
2021-01-06 05:00:00,2.6,0.0,93.3,0.0,0.6,320.6,0.4,1.0,0.0
2021-01-06 06:00:00,2.8,0.0,93.5,0.0,1.3,291.8,1.1,1.0,0.0
2021-01-06 07:00:00,2.5,0.0,94.0,0.0,2.1,283.6,2.0,1.0,0.0
2021-01-06 08:00:00,2.9,0.0,92.3,26.6,2.0,274.0,1.8,1.0,0.0
2021-01-06 09:00:00,3.5,0.0,89.6,82.9,2.3,291.5,2.0,0.0,0.0
2021-01-06 10:00:00,4.2,0.0,86.2,119.4,2.1,316.9,2.0,0.0,0.0
2021-01-06 11:00:00,4.5,0.0,83.8,136.4,1.6,295.1,1.6,0.0,0.1
2021-01-06 12:00:00,4.7,0.0,84.9,198.7,1.4,295.5,1.3,0.0,0.1
2021-01-06 13:00:00,5.9,0.0,79.4,186.4,0.9,328.6,0.9,0.0,0.1
2021-01-06 14:00:00,6.6,0.0,75.7,194.3,1.0,275.2,0.8,0.0,0.1
2021-01-06 15:00:00,6.4,0.0,77.0,109.5,2.0,303.5,1.6,0.0,0.0
2021-01-06 16:00:00,4.6,0.0,84.9,22.3,1.1,341.0,1.0,0.0,0.0
2021-01-06 17:00:00,3.5,0.0,86.0,0.0,0.7,327.7,0.8,0.0,0.0
2021-01-06 18:00:00,2.8,0.0,90.4,0.0,0.6,307.6,0.4,0.0,0.0
2021-01-06 19:00:00,2.7,0.0,91.4,0.0,0.8,34.1,0.3,0.0,0.0
2021-01-06 20:00:00,2.4,0.0,92.4,0.0,0.6,288.8,0.4,1.0,0.0
2021-01-06 21:00:00,2.4,0.0,91.7,0.0,1.3,254.5,1.1,1.0,0.0
2021-01-06 22:00:00,2.7,0.0,87.6,0.0,1.6,265.1,1.4,0.0,0.0
2021-01-06 23:00:00,2.9,0.0,90.2,0.0,1.0,268.3,0.9,1.0,0.0
2021-01-07 00:00:00,2.8,0.0,91.3,0.0,1.6,275.0,1.4,1.0,0.0
2021-01-07 01:00:00,3.4,0.0,87.7,0.0,1.4,248.9,1.3,0.0,0.0
2021-01-07 02:00:00,3.5,0.0,88.9,0.0,1.2,250.9,1.0,0.0,0.0
2021-01-07 03:00:00,3.3,0.0,89.4,0.0,1.6,254.9,1.3,0.0,0.0
2021-01-07 04:00:00,3.5,0.0,88.1,0.0,1.0,261.7,0.8,0.0,0.0
2021-01-07 05:00:00,3.0,0.0,88.9,0.0,1.3,234.6,1.2,0.0,0.0
2021-01-07 06:00:00,2.7,0.0,89.9,0.0,1.3,234.8,1.1,1.0,0.0
2021-01-07 07:00:00,2.8,0.0,89.6,0.0,1.2,213.9,1.0,0.0,0.0
2021-01-07 08:00:00,3.5,0.0,88.3,26.3,1.3,200.7,1.1,0.0,0.0
2021-01-07 09:00:00,4.5,0.0,83.0,81.2,0.8,247.7,0.6,0.0,0.0
2021-01-07 10:00:00,5.7,0.0,73.2,140.2,1.1,341.7,1.1,0.0,0.1
2021-01-07 11:00:00,5.7,0.0,74.4,121.7,1.7,354.6,1.6,0.0,0.1
2021-01-07 12:00:00,5.9,0.0,72.2,142.1,1.4,343.2,1.3,0.0,0.1
2021-01-07 13:00:00,6.0,0.0,70.6,88.2,1.1,346.5,0.9,0.0,0.1
2021-01-07 14:00:00,6.0,0.0,72.0,79.5,1.3,11.4,1.2,0.0,0.0
2021-01-07 15:00:00,5.9,0.0,73.5,45.3,1.3,36.2,0.9,0.0,0.0
2021-01-07 16:00:00,5.3,0.0,76.1,9.8,0.8,56.9,0.4,0.0,0.0
2021-01-07 17:00:00,4.7,0.0,78.4,0.0,1.1,66.9,1.0,0.0,0.0
2021-01-07 18:00:00,3.8,0.0,83.6,0.0,0.5,4.7,0.2,0.0,0.0
2021-01-07 19:00:00,3.8,0.0,84.0,0.0,1.0,40.0,0.9,0.0,0.0
2021-01-07 20:00:00,3.6,0.0,87.9,0.0,0.9,22.8,0.7,0.0,0.0
2021-01-07 21:00:00,3.0,0.0,90.9,0.0,1.1,329.5,1.0,1.0,0.0
2021-01-07 22:00:00,2.6,0.0,92.3,0.0,0.9,267.5,0.7,1.0,0.0
2021-01-07 23:00:00,2.6,0.0,91.0,0.0,1.6,315.5,1.4,1.0,0.0
2021-01-08 00:00:00,2.5,0.0,90.7,0.0,1.3,303.9,1.2,1.0,0.0
2021-01-08 01:00:00,2.5,0.0,90.8,0.0,2.1,278.9,1.7,1.0,0.0
2021-01-08 02:00:00,2.7,0.0,90.7,0.0,2.1,275.1,2.0,1.0,0.0
2021-01-08 03:00:00,2.9,0.0,90.8,0.0,3.0,264.2,2.9,1.0,0.0
2021-01-08 04:00:00,3.2,0.0,89.7,0.0,2.8,264.5,2.7,1.0,0.0
2021-01-08 05:00:00,3.2,0.0,88.1,0.0,2.7,277.4,2.5,1.0,0.0
2021-01-08 06:00:00,3.0,0.0,88.2,0.0,3.4,286.3,3.1,0.0,0.0
2021-01-08 07:00:00,2.8,0.0,87.5,0.0,2.4,271.6,1.7,1.0,0.0
2021-01-08 08:00:00,3.0,0.0,84.8,56.3,2.7,269.6,2.5,0.0,0.0
2021-01-08 09:00:00,4.3,0.0,79.1,174.6,2.9,283.1,2.6,0.0,0.0
2021-01-08 10:00:00,5.5,0.0,72.0,286.3,3.5,295.6,3.3,0.0,0.1
2021-01-08 11:00:00,6.1,0.0,67.1,355.1,2.7,306.1,2.7,0.0,0.1
2021-01-08 12:00:00,6.2,0.0,68.0,258.0,2.5,326.2,2.3,0.0,0.1
2021-01-08 13:00:00,6.6,0.0,64.8,315.1,2.9,320.7,2.8,0.0,0.1
2021-01-08 14:00:00,6.4,0.0,64.3,109.4,2.4,300.6,2.2,0.0,0.1
2021-01-08 15:00:00,6.1,0.0,64.7,81.6,2.1,299.3,1.6,0.0,0.0
2021-01-08 16:00:00,4.9,0.0,70.8,18.0,1.6,293.4,1.2,0.0,0.0
2021-01-08 17:00:00,4.2,0.0,73.6,0.0,1.8,269.5,1.6,0.0,0.0
2021-01-08 18:00:00,3.4,0.0,74.9,0.0,1.2,289.1,1.1,0.0,0.0
2021-01-08 19:00:00,2.8,0.0,77.9,0.0,1.7,246.6,1.5,0.0,0.0
2021-01-08 20:00:00,2.4,0.0,79.8,0.0,1.6,243.0,1.4,0.0,0.0
2021-01-08 21:00:00,2.0,0.0,81.4,0.0,1.9,260.5,1.8,0.0,0.0
2021-01-08 22:00:00,2.2,0.0,79.3,0.0,2.2,274.8,2.0,0.0,0.0
2021-01-08 23:00:00,2.2,0.0,78.6,0.0,2.3,267.9,2.0,0.0,0.0
2021-01-09 00:00:00,2.0,0.0,78.8,0.0,2.8,273.4,2.6,0.0,0.0
2021-01-09 01:00:00,1.9,0.0,79.0,0.0,3.1,277.7,2.6,0.0,0.0
2021-01-09 02:00:00,1.8,0.0,79.0,0.0,2.5,261.5,2.2,0.0,0.0
2021-01-09 03:00:00,1.5,0.0,80.1,0.0,2.7,274.2,2.5,0.0,0.0
2021-01-09 04:00:00,1.2,0.0,80.6,0.0,2.1,289.8,2.0,0.0,0.0
2021-01-09 05:00:00,1.0,0.0,80.4,0.0,2.5,269.0,2.5,0.0,0.0
2021-01-09 06:00:00,0.5,0.0,81.4,0.0,2.3,291.5,2.2,0.0,0.0
2021-01-09 07:00:00,0.5,0.0,81.8,0.0,2.1,263.7,2.0,0.0,0.0
2021-01-09 08:00:00,1.1,0.0,78.9,27.3,2.4,289.0,2.3,0.0,0.0
2021-01-09 09:00:00,1.8,0.2,76.3,84.4,2.4,277.9,2.2,1.0,0.0
2021-01-09 10:00:00,2.4,0.0,74.4,103.6,2.3,268.6,2.3,0.0,0.1
2021-01-09 11:00:00,3.0,0.0,72.5,120.6,1.8,300.0,1.7,0.0,0.1
2021-01-09 12:00:00,3.3,0.0,66.9,101.2,2.0,287.7,1.8,0.0,0.1
2021-01-09 13:00:00,3.6,0.0,68.1,95.8,2.0,302.6,2.0,0.0,0.1
2021-01-09 14:00:00,3.7,0.0,64.6,75.1,1.7,311.2,1.7,0.0,0.0
2021-01-09 15:00:00,3.7,0.0,66.6,40.8,1.7,294.0,1.6,0.0,0.0
2021-01-09 16:00:00,3.4,0.0,67.8,9.5,1.3,301.6,1.2,0.0,0.0
2021-01-09 17:00:00,3.3,0.0,69.6,0.0,2.2,274.1,2.2,0.0,0.0
2021-01-09 18:00:00,3.2,0.0,71.1,0.0,2.4,269.3,2.3,0.0,0.0
2021-01-09 19:00:00,3.0,0.0,71.0,0.0,2.6,277.1,2.5,0.0,0.0
2021-01-09 20:00:00,3.1,0.0,71.9,0.0,3.0,263.4,2.8,0.0,0.0
2021-01-09 21:00:00,3.1,0.0,72.7,0.0,3.8,281.3,3.6,0.0,0.0
2021-01-09 22:00:00,2.9,0.0,73.9,0.0,2.5,286.4,2.4,0.0,0.0
2021-01-09 23:00:00,2.9,0.0,74.5,0.0,3.0,278.7,2.8,0.0,0.0
2021-01-10 00:00:00,2.7,0.0,75.0,0.0,2.1,278.5,2.0,0.0,0.0
2021-01-10 01:00:00,2.5,0.0,75.4,0.0,2.3,287.5,2.2,0.0,0.0
2021-01-10 02:00:00,2.6,0.0,74.0,0.0,2.4,271.0,2.4,0.0,0.0
2021-01-10 03:00:00,2.5,0.0,74.7,0.0,2.2,286.7,2.2,0.0,0.0
2021-01-10 04:00:00,2.4,0.0,75.7,0.0,2.2,284.6,2.1,0.0,0.0
2021-01-10 05:00:00,2.2,0.0,78.4,0.0,2.6,272.7,2.6,0.0,0.0
2021-01-10 06:00:00,2.1,0.0,79.4,0.0,2.8,279.5,2.6,0.0,0.0
2021-01-10 07:00:00,2.2,0.0,79.5,0.0,2.8,276.0,2.7,0.0,0.0
2021-01-10 08:00:00,1.8,0.0,82.9,6.9,2.5,274.5,2.3,0.0,0.0
2021-01-10 09:00:00,0.9,0.6,88.9,20.8,2.8,274.8,2.8,1.0,0.0
2021-01-10 10:00:00,0.6,0.2,90.7,34.9,2.5,291.5,2.4,1.0,0.0
2021-01-10 11:00:00,0.8,0.6,91.9,43.2,3.4,292.3,3.2,1.0,0.0
2021-01-10 12:00:00,1.2,1.2,92.2,53.4,3.3,285.9,3.1,1.0,0.0
2021-01-10 13:00:00,1.4,0.8,91.4,67.0,3.2,280.6,3.1,1.0,0.0
2021-01-10 14:00:00,1.5,0.4,91.8,51.8,3.3,273.9,3.0,1.0,0.0
2021-01-10 15:00:00,1.8,0.0,90.7,33.9,3.7,270.7,3.5,1.0,0.0
2021-01-10 16:00:00,2.0,0.0,88.4,8.0,3.4,281.1,3.2,1.0,0.0
2021-01-10 17:00:00,2.0,0.0,88.2,0.0,3.8,275.5,3.5,1.0,0.0
2021-01-10 18:00:00,2.2,0.0,85.6,0.0,3.4,286.4,3.1,0.0,0.0
2021-01-10 19:00:00,2.0,0.0,84.3,0.0,2.6,277.5,2.1,0.0,0.0
2021-01-10 20:00:00,1.5,0.0,83.3,0.0,3.0,294.5,2.6,0.0,0.0
2021-01-10 21:00:00,1.3,0.0,83.1,0.0,2.8,288.9,2.6,0.0,0.0
2021-01-10 22:00:00,1.3,0.0,83.1,0.0,3.8,288.5,3.5,0.0,0.0
2021-01-10 23:00:00,1.4,0.0,80.1,0.0,2.9,281.5,2.7,0.0,0.0
2021-01-11 00:00:00,1.2,0.0,78.7,0.0,2.9,274.3,2.6,0.0,0.0
2021-01-11 01:00:00,0.9,0.0,79.2,0.0,2.6,277.8,2.4,0.0,0.0
2021-01-11 02:00:00,0.8,0.2,77.8,0.0,2.6,273.8,2.4,1.0,0.0
2021-01-11 03:00:00,0.5,0.0,78.3,0.0,2.7,288.0,2.5,0.0,0.0
2021-01-11 04:00:00,0.4,0.0,76.5,0.0,2.9,282.1,2.5,0.0,0.0
2021-01-11 05:00:00,-0.1,0.0,77.6,0.0,1.1,311.5,1.1,0.0,0.0
2021-01-11 06:00:00,-0.6,0.0,80.1,0.0,1.4,308.1,1.3,0.0,0.0
2021-01-11 07:00:00,0.2,0.0,78.8,0.0,1.4,299.6,1.5,0.0,0.0
2021-01-11 08:00:00,0.2,0.0,79.1,32.1,1.4,296.6,1.4,0.0,0.0
2021-01-11 09:00:00,0.7,0.0,77.4,98.1,1.9,298.2,1.8,0.0,0.0
2021-01-11 10:00:00,1.3,0.0,74.0,167.0,2.1,301.5,2.1,0.0,0.1
2021-01-11 11:00:00,1.7,0.0,74.6,155.4,2.1,294.7,1.9,1.0,0.1
2021-01-11 12:00:00,2.6,0.0,69.5,136.8,2.1,304.4,2.1,0.0,0.1
2021-01-11 13:00:00,3.5,0.0,67.2,170.0,3.7,336.3,3.5,0.0,0.1
2021-01-11 14:00:00,3.6,0.0,65.9,175.9,3.3,336.9,3.2,0.0,0.1
2021-01-11 15:00:00,3.4,0.0,69.2,74.9,2.8,333.7,2.7,0.0,0.0
2021-01-11 16:00:00,2.5,0.0,73.5,18.2,2.0,300.3,1.6,0.0,0.0
2021-01-11 17:00:00,1.7,0.0,76.4,0.0,1.7,281.6,1.5,0.0,0.0
2021-01-11 18:00:00,1.4,0.0,77.1,0.0,2.1,283.5,2.1,0.0,0.0
2021-01-11 19:00:00,1.4,0.0,75.0,0.0,2.7,271.5,2.5,0.0,0.0
2021-01-11 20:00:00,1.4,0.0,72.5,0.0,3.0,276.5,2.8,0.0,0.0
2021-01-11 21:00:00,1.5,0.0,70.0,0.0,3.1,275.1,2.9,0.0,0.0
2021-01-11 22:00:00,1.7,0.0,67.4,0.0,3.2,259.0,2.9,0.0,0.0
2021-01-11 23:00:00,1.7,0.0,67.3,0.0,2.5,273.7,2.3,0.0,0.0
2021-01-12 00:00:00,1.9,0.0,65.1,0.0,2.9,270.2,2.6,0.0,0.0
2021-01-12 01:00:00,1.8,0.0,65.3,0.0,3.0,275.7,2.8,0.0,0.0
2021-01-12 02:00:00,1.8,0.0,63.2,0.0,3.3,283.1,3.3,0.0,0.0
2021-01-12 03:00:00,1.0,0.0,65.1,0.0,2.9,278.1,2.8,0.0,0.0
2021-01-12 04:00:00,0.5,0.0,66.7,0.0,2.6,263.5,2.5,0.0,0.0
2021-01-12 05:00:00,0.4,0.0,65.6,0.0,1.7,251.4,1.1,0.0,0.0
2021-01-12 06:00:00,-0.2,0.0,69.5,0.0,2.1,247.2,1.5,0.0,0.0
2021-01-12 07:00:00,-0.4,0.0,70.5,0.0,2.1,235.4,2.1,0.0,0.0
2021-01-12 08:00:00,0.4,0.0,67.3,61.6,2.1,236.9,1.9,0.0,0.0
2021-01-12 09:00:00,2.3,0.0,60.2,187.4,2.0,243.9,1.9,0.0,0.1
2021-01-12 10:00:00,4.1,0.0,52.9,305.1,1.1,256.4,1.1,0.0,0.1
2021-01-12 11:00:00,4.8,0.0,52.0,379.9,1.8,322.3,1.7,0.0,0.1
2021-01-12 12:00:00,3.8,0.0,57.2,376.7,2.6,321.4,2.5,0.0,0.1
2021-01-12 13:00:00,4.9,0.0,53.0,353.2,1.9,307.8,1.8,0.0,0.1
2021-01-12 14:00:00,5.7,0.0,52.9,281.6,1.5,345.8,1.4,0.0,0.1
2021-01-12 15:00:00,5.2,0.0,56.9,157.4,2.1,3.4,1.7,0.0,0.1
2021-01-12 16:00:00,4.1,0.0,63.1,38.9,1.8,39.4,1.7,0.0,0.0
2021-01-12 17:00:00,2.8,0.0,69.8,0.0,0.8,346.3,0.5,0.0,0.0
2021-01-12 18:00:00,1.9,0.0,73.0,0.0,0.9,314.7,0.8,0.0,0.0
2021-01-12 19:00:00,1.2,0.0,76.3,0.0,1.0,235.4,0.8,0.0,0.0
